,id,title,overview,popularity,release_date,vote_average,vote_count,genre_ids,genres,actors,director,log_popularity,popularity_bin,degree
1078,1094556,The Thundermans Return,"Twins Phoebe and Max are enjoying their superhero lifestyle, but when one 'save' goes awry, the Thundermans are sent back to Hiddenville. While Hank and Barb enjoy their return, and Billy and Nora look forward to a normal high school life, Max and Phoebe are determined to regain their superhero status.",51.087,2024-03-07,7.1,185,"[10751, 878, 28, 35]","['Family', 'Science Fiction', 'Action', 'Comedy']","['Kira Kosarin', 'Jack Griffo', 'Addison Riecke', 'Diego Velazquez', 'Maya Le Clark']",Trevor Kirschner,3.9529153974704374,Low,12
1079,773621,Natsume's Book of Friends: The Waking Rock and the Strange Visitor,"The film will be made up of two stories: ""Ishi Okoshi"" and ""Ayashiki Raihousha."" In ""Ishi Okoshi,"" Natsume meets a small youkai called Mitsumi in a forest. Mitsumi is entrusted to wake up the divine youkai ""Iwatetsu"" from its deep slumber. Mitsumi weighs on Natsume's mind, so he sets out to help Mitsumi with his task. In ""Ayashiki Raihousha,"" a mysterious visitor appears in front of Tanuma. Nearly every day, the visitor visits Tanuma, talks to him a little, and then leaves. Natsume, who knows the visitor is a youkai, worries for Tanuma, but Tanuma enjoys these exchanges with the youkai. The youkai means no harm, but Tanuma's health slowly starts to deteriorate.",47.633,2021-01-16,7.3,12,"[16, 18, 14]","['Animation', 'Drama', 'Fantasy']","['Hiroshi Kamiya', 'Kazuhiko Inoue', 'Kazuma Horie', 'Takaya Kuroda', 'Akemi Okamura']",Hideki Ito,3.884302312827546,Low,11
1080,22832,Ninja Assassin,"Ninja Assassin follows Raizo, one of the deadliest assassins in the world. Taken from the streets as a child, he was transformed into a trained killer by the Ozunu Clan, a secret society whose very existence is considered a myth. But haunted by the merciless execution of his friend by the Clan, Raizo breaks free from them and vanishes. Now he waits, preparing to exact his revenge.",44.492,2009-09-29,6.65,1541,"[28, 12, 53]","['Action', 'Adventure', 'Thriller']","['Rain', 'Naomie Harris', 'Sung Kang', 'Randall Duk Kim', 'Rick Yune']",James McTeigue,3.817536486322198,Low,11
1081,2652,Hard Candy,"Hayley’s a smart, charming teenage girl. Jeff’s a handsome, smooth fashion photographer. An Internet chat, a coffee shop meet-up, an impromptu fashion shoot back at Jeff’s place. Jeff thinks it’s his lucky night. He’s in for a surprise.",83.888,2005-01-14,6.8,2535,"[18, 53]","['Drama', 'Thriller']","['Elliot Page', 'Patrick Wilson', 'Sandra Oh', 'Odessa Rae', 'G.J. Echternkamp']",David Slade,4.44133274057129,Very High,10
1082,417859,Puss in Boots,"Long before he even met Shrek, the notorious fighter, lover and outlaw Puss in Boots becomes a hero when he sets off on an adventure with the tough and street smart Kitty Softpaws and the mastermind Humpty Dumpty to save his town. This is the true story of The Cat, The Myth, The Legend... The Boots.",83.857,2011-10-27,6.6,4013,"[16, 10751, 14, 12, 35]","['Animation', 'Family', 'Fantasy', 'Adventure', 'Comedy']","['Antonio Banderas', 'Salma Hayek Pinault', 'Zach Galifianakis', 'Billy Bob Thornton', 'Amy Sedaris']",Chris Miller,4.440967486804231,Very High,13
1083,1280368,Operation Hope - The Children Lost in the Amazon,"The incredible true story of four children, who survive a plane crash deep in the dangerous Colombian Amazon. They are lost and alone for 40 days while the military and indigenous guard race against time to find them.",35.923,2024-04-26,7.923,39,[99],['Documentary'],[],Tom Cross,3.6088346631048966,Very Low,4
1084,77338,The Intouchables,A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.,57.22,2011-11-02,8.277,17178,"[18, 35]","['Drama', 'Comedy']","['François Cluzet', 'Omar Sy', 'Dominique Henry', 'Anne Le Ny', 'Clotilde Mollet']",Olivier Nakache,4.064228938317477,Moderate,10
1085,807172,The Exorcist: Believer,"Since his wife's death, Victor has raised his daughter Angela alone. After she and her friend return from a three-day disappearance with missing memories, they begin displaying frightening behavior reminiscent of the MacNeil possession fifty years prior.",75.751,2023-10-04,5.9,1033,"[27, 53]","['Horror', 'Thriller']","['Leslie Odom Jr.', 'Lidya Jewett', ""Olivia O'Neill"", 'Ann Dowd', 'Jennifer Nettles']",David Gordon Green,4.340566415698387,High,10
1086,44214,Black Swan,"The story of Nina, a ballerina in a New York City ballet company whose life, like all those in her profession, is completely consumed with dance. She lives with her retired ballerina mother Erica who zealously supports her daughter's professional ambition. When artistic director Thomas Leroy decides to replace prima ballerina Beth MacIntyre for the opening production of their new season, Swan Lake, Nina is his first choice.",43.191,2010-12-03,7.687,14401,"[18, 53, 27]","['Drama', 'Thriller', 'Horror']","['Natalie Portman', 'Mila Kunis', 'Vincent Cassel', 'Barbara Hershey', 'Winona Ryder']",Darren Aronofsky,3.788521148440802,Low,11
1087,4513,30 Days of Night,"This is the story of an isolated Alaskan town that is plunged into darkness for a month each year when the sun sinks below the horizon. As the last rays of light fade, the town is attacked by a bloodthirsty gang of vampires bent on an uninterrupted orgy of destruction. Only the small town's husband-and-wife Sheriff team stand between the survivors and certain destruction.",43.187,2007-10-17,6.4,2750,"[27, 53]","['Horror', 'Thriller']","['Josh Hartnett', 'Melissa George', 'Danny Huston', 'Ben Foster', 'Mark Boone Junior']",David Slade,3.788430628175515,Low,10
1088,72105,Ted,"John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear or his girlfriend, Lori.",56.436,2012-06-29,6.433,12255,"[35, 14]","['Comedy', 'Fantasy']","['Mark Wahlberg', 'Mila Kunis', 'Seth MacFarlane', 'Joel McHale', 'Giovanni Ribisi']",Seth MacFarlane,4.050671284432131,Moderate,10
1089,10229,A Walk to Remember,"When the popular, restless Landon Carter is forced to participate in the school drama production, he falls in love with Jamie Sullivan, the daughter of the town's minister. Jamie has a ""to-do"" list for her life, as well as a very big secret she must keep from Landon.",56.174,2002-01-25,7.8,4029,"[18, 10749]","['Drama', 'Romance']","['Mandy Moore', 'Shane West', 'Peter Coyote', 'Daryl Hannah', 'Lauren German']",Adam Shankman,4.046099249594106,Moderate,10
1090,207,Dead Poets Society,"At an elite, old-fashioned boarding school in New England, a passionate English teacher inspires his students to rebel against convention and seize the potential of every day, courting the disdain of the stern headmaster.",57.411,1989-06-02,8.309,11226,[18],['Drama'],"['Robin Williams', 'Robert Sean Leonard', 'Ethan Hawke', 'Josh Charles', 'Gale Hansen']",Peter Weir,4.06750422826177,Moderate,9
1091,1086591,Rascal Does Not Dream of a Knapsack Kid,"Finally, the day of Mai's high school graduation has arrived. While Sakuta eagerly waits for his girlfriend, an elementary schooler who looks exactly like her appears before him. Suspicious, and for all the wrong reasons... Meanwhile, Sakuta and Kaede's father suddenly calls, saying that their mother wants to see her daughter. She was hospitalized because Kaede's condition had been too much for her to bear, so what could she possibly want now?",48.309,2023-12-01,7.7,37,"[16, 18, 14]","['Animation', 'Drama', 'Fantasy']","['Kaito Ishikawa', 'Asami Seto', 'Yurika Kubo', 'Nao Toyama', 'Atsumi Tanezaki']",Soichi Masui,3.898106620168299,Low,11
1092,2907,The Addams Family,"When a man claiming to be long-lost Uncle Fester reappears after 25 years lost, the family plans a celebration to wake the dead. But the kids barely have time to warm up the electric chair before Morticia begins to suspect Fester is fraud when he can't recall any of the details of Fester's life.",49.393,1991-11-22,7.1,4555,"[35, 14]","['Comedy', 'Fantasy']","['Raúl Juliá', 'Anjelica Huston', 'Christopher Lloyd', 'Christina Ricci', 'Carel Struycken']",Barry Sonnenfeld,3.9198522765424793,Low,10
1093,345,Eyes Wide Shut,"After Dr. Bill Harford's wife, Alice, admits to having sexual fantasies about a man she met, Bill becomes obsessed with having a sexual encounter. He discovers an underground sexual group and attends one of their meetings -- and quickly discovers that he is in over his head.",53.142,1999-07-16,7.487,6150,"[18, 53, 9648]","['Drama', 'Thriller', 'Mystery']","['Tom Cruise', 'Nicole Kidman', 'Sydney Pollack', 'Marie Richardson', 'Rade Šerbedžija']",Stanley Kubrick,3.9916102247672343,Moderate,11
1094,11565,Big Momma's House 2,"FBI agent Malcolm Turner goes back undercover as Big Momma, a slick-talking, slam-dunking Southern granny with attitude to spare! Now this granny must play nanny to three dysfunctional upper class kids in order to spy on their computer hacker dad.",82.943,2006-01-26,5.8,1575,"[35, 80]","['Comedy', 'Crime']","['Martin Lawrence', 'Marisol Nichols', 'Kevin Durand', 'Dan Lauria', 'Kat Dennings']",John Whitesell,4.430137997080946,Very High,10
1095,399566,Godzilla vs. Kong,"In a time when monsters walk the Earth, humanity’s fight for its future sets Godzilla and Kong on a collision course that will see the two most powerful forces of nature on the planet collide in a spectacular battle for the ages.",49.895,2021-03-24,7.597,9945,"[28, 878, 12]","['Action', 'Science Fiction', 'Adventure']","['Alexander Skarsgård', 'Rebecca Hall', 'Kaylee Hottle', 'Brian Tyree Henry', 'Millie Bobby Brown']",Adam Wingard,3.9297646869043033,Low,11
1096,50646,"Crazy, Stupid, Love.","Cal Weaver is living the American dream. He has a good job, a beautiful house, great children and a beautiful wife, named Emily. Cal's seemingly perfect life unravels, however, when he learns that Emily has been unfaithful and wants a divorce. Over 40 and suddenly single, Cal is adrift in the fickle world of dating. Enter, Jacob Palmer, a self-styled player who takes Cal under his wing and teaches him how to be a hit with the ladies.",63.369,2011-07-29,7.261,8468,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']","['Steve Carell', 'Ryan Gosling', 'Julianne Moore', 'Emma Stone', 'Lio Tipton']",Glenn Ficarra,4.1646321507566535,Moderate,11
1097,165612,Lady Libertine,"Charlie, a young aristocrat in turn of the century England, meets a boy named Frank on the road to Portsmouth. What Charlie doesn't realize is that Frank is actually Frances, who's donned a disguise to escape working at a brothel. Charlie takes Frank/Frances into his home, and when he discovers her true identity, the two become lovers.",82.737,1984-06-27,5.5,13,"[18, 10749]","['Drama', 'Romance']","['Christopher Pearson', 'Jennifer Inch', 'Sophie Favier', 'Emmanuel Karsen', 'Alain Dumaurier']",Gérard Kikoïne,4.427680934776105,Very High,10
1098,335,Once Upon a Time in the West,"As the railroad builders advance unstoppably through the Arizona desert on their way to the sea, Jill arrives in the small town of Flagstone with the intention of starting a new life.",82.725,1968-12-21,8.288,4323,"[18, 37]","['Drama', 'Western']","['Claudia Cardinale', 'Henry Fonda', 'Jason Robards', 'Charles Bronson', 'Gabriele Ferzetti']",Sergio Leone,4.427537618680268,Very High,10
1099,957119,Sidelined: The QB & Me,"Dallas, a burdened but headstrong dancer, is determined to get into the best dance school in the country—her late mother’s alma mater. However, that dream is suddenly derailed when the cheeky yet secretly grieving football star, Drayton, crashes into her life with a unique story of his own. Will the two of them be able to grow into their dreams together, or will their dreams be sidelined?",56.1,2024-11-29,0.0,0,"[35, 10749]","['Comedy', 'Romance']","['Noah Beck', 'Siena Agudong', 'Drew Ray Tanner', 'Deborah Cox', 'Jake Foy']",Justin Wu,4.044804116661965,Moderate,10
1100,335,Once Upon a Time in the West,"As the railroad builders advance unstoppably through the Arizona desert on their way to the sea, Jill arrives in the small town of Flagstone with the intention of starting a new life.",82.725,1968-12-21,8.3,4323,"[18, 37]","['Drama', 'Western']","['Claudia Cardinale', 'Henry Fonda', 'Jason Robards', 'Charles Bronson', 'Gabriele Ferzetti']",Sergio Leone,4.427537618680268,Very High,10
1101,957119,Sidelined: The QB & Me,"Dallas, a burdened but headstrong dancer, is determined to get into the best dance school in the country—her late mother’s alma mater. However, that dream is suddenly derailed when the cheeky yet secretly grieving football star, Drayton, crashes into her life with a unique story of his own. Will the two of them be able to grow into their dreams together, or will their dreams be sidelined?",56.1,2024-11-29,0.0,0,"[35, 10749]","['Comedy', 'Romance']","['Noah Beck', 'Siena Agudong', 'Drew Ray Tanner', 'Deborah Cox', 'Jake Foy']",Justin Wu,4.044804116661965,Moderate,10
1102,1300962,The Beast Within,"Ten-year-old Willow follows her parents on one of their secret late-night treks to the heart of an ancient forest. After witnessing her father undergo a terrible transformation, she too becomes ensnared by the dark ancestral secret that they've so desperately tried to conceal.",45.175,2024-07-22,6.1,80,"[27, 18, 53]","['Horror', 'Drama', 'Thriller']","['Kit Harington', 'Ashleigh Cummings', 'James Cosmo', 'Caoilinn Springall', 'Ian Giles']",Alexander J. Farrell,3.832438526085304,Low,11
1103,50270,Paprika,"Mimma starts working in Madame Colette’s brothel to help her boyfriend financially. There she is rechristened “Paprika,” and falls in love with her first client, naval officer Franco. Despite this attraction, she begins her climb through the sex trade, residing in Italy’s most illustrious brothels.",58.266,1991-02-13,6.943,414,"[18, 10749]","['Drama', 'Romance']","['Debora Caprioglio', 'Stéphane Bonnet', 'Stéphane Ferrara', 'Martine Brochard', 'Luigi Laezza']",Tinto Brass,4.082035785754503,Moderate,10
1104,146233,Prisoners,"Keller Dover is facing every parent’s worst nightmare. His six-year-old daughter, Anna, is missing, together with her young friend, Joy, and as minutes turn to hours, panic sets in. The only lead is a dilapidated RV that had earlier been parked on their street.",47.358,2013-09-19,8.099,11720,"[18, 53, 80]","['Drama', 'Thriller', 'Crime']","['Hugh Jackman', 'Jake Gyllenhaal', 'Viola Davis', 'Maria Bello', 'Terrence Howard']",Denis Villeneuve,3.878631668398419,Low,11
