,id,title,overview,popularity,release_date,vote_average,vote_count,genre_ids,genres
1583,291870,Dirty Grandpa,"Jason Kelly is one week away from marrying his boss's uber-controlling daughter, putting him on the fast track for a partnership at the law firm. However, when the straight-laced Jason is tricked into driving his foul-mouthed grandfather, Dick, to Daytona for spring break, his pending nuptials are suddenly in jeopardy. Between riotous frat parties, bar fights, and an epic night of karaoke, Dick is on a quest to live his life to the fullest and bring Jason along for the ride.",36.568,2016-01-20,5.931,4348,[35],['Comedy']
1584,405774,Bird Box,"Five years after an ominous unseen presence drives most of society to suicide, a survivor and her two children make a desperate bid to reach safety.",39.569,2018-12-13,6.837,9870,"[27, 53, 18]","['Horror', 'Thriller', 'Drama']"
1585,510,One Flew Over the Cuckoo's Nest,"A petty criminal fakes insanity to serve his sentence in a mental ward rather than prison. He soon finds himself as a leader to the other patients—and an enemy to the cruel, domineering nurse who runs the ward.",58.308,1975-11-19,8.4,10421,[18],['Drama']
1586,25376,The Secret in Their Eyes,"Hoping to put to rest years of unease concerning a past case, retired criminal investigator Benjamín begins writing a novel based on the unsolved mystery of a newlywed’s rape and murder. With the help of a former colleague, judge Irene, he attempts to make sense of the past.",65.846,2009-08-13,7.999,2522,"[9648, 53, 18]","['Mystery', 'Thriller', 'Drama']"
1587,205584,Gods of Egypt,A common thief joins a mythical god on a quest through Egypt.,47.559,2016-02-25,5.66,4028,"[28, 12, 14]","['Action', 'Adventure', 'Fantasy']"
1588,10327,"Legally Blonde 2: Red, White & Blonde","Now a rising young lawyer, Elle Woods is about to make partner at her firm, but when she finds out her dog's relatives are being used as cosmetic test subjects, she heads to Washington D.C. to fight for animal rights.",46.053,2003-07-02,5.7,1563,"[35, 10749]","['Comedy', 'Romance']"
1589,906126,Society of the Snow,"On October 13, 1972, Uruguayan Air Force Flight 571, chartered to take a rugby team to Chile, crashes into a glacier in the heart of the Andes.",56.104,2023-12-15,8.023,2886,"[18, 36]","['Drama', 'History']"
1590,16119,Cinderella III: A Twist in Time,"When Lady Tremaine steals the Fairy Godmother's wand and changes history, it's up to Cinderella to restore the timeline and reclaim her prince.",65.747,2007-02-06,6.5,1240,"[16, 10749, 10751, 14]","['Animation', 'Romance', 'Family', 'Fantasy']"
1591,44683,Tinker Bell and the Great Fairy Rescue,"During a summer stay on the mainland, Tinker Bell is accidentally discovered while investigating a little girl's fairy house. As the other fairies, led by the brash Vidia, launch a daring rescue in the middle of a fierce storm, Tink develops a special bond with the lonely, little girl.",45.796,2010-07-29,6.736,917,"[16, 12, 10751, 14]","['Animation', 'Adventure', 'Family', 'Fantasy']"
1592,2756,The Abyss,"A civilian oil rig crew is recruited to conduct a search and rescue effort when a nuclear submarine mysteriously sinks. One diver soon finds himself on a spectacular odyssey 25,000 feet below the ocean's surface where he confronts a mysterious force that has the power to change the world or destroy it.",44.293,1989-08-09,7.3,2945,"[12, 28, 53, 878]","['Adventure', 'Action', 'Thriller', 'Science Fiction']"
1593,1160164,TAYLOR SWIFT | THE ERAS TOUR,"The cultural phenomenon continues on the big screen! Immerse yourself in this once-in-a-lifetime concert film experience with a breathtaking, cinematic view of the history-making tour.",65.708,2023-10-13,8.4,398,[10402],['Music']
1594,752623,The Lost City,"Reclusive author Loretta Sage writes about exotic places in her popular adventure novels that feature a handsome cover model named Alan. While on tour promoting her new book with Alan, Loretta gets kidnapped by an eccentric billionaire who hopes she can lead him to the ancient city's lost treasure that featured in her latest story. Alan, determined to prove he can be a hero in real life and not just on the pages of her books, sets off to rescue her.",52.309,2022-03-24,6.5,3566,"[28, 12, 35]","['Action', 'Adventure', 'Comedy']"
1595,268,Batman,"Batman must face his most ruthless nemesis when a deformed madman calling himself ""The Joker"" seizes control of Gotham's criminal underworld.",65.682,1989-06-21,7.2,7807,"[14, 28, 80]","['Fantasy', 'Action', 'Crime']"
1596,747,Shaun of the Dead,"Shaun lives a supremely uneventful life, which revolves around his girlfriend, his mother, and, above all, his local pub. This gentle routine is threatened when the dead return to life and make strenuous attempts to snack on ordinary Londoners.",44.288,2004-04-09,7.5,8416,"[27, 35]","['Horror', 'Comedy']"
1597,68728,Oz the Great and Powerful,"Oscar Diggs, a small-time circus illusionist and con-artist, is whisked from Kansas to the Land of Oz where the inhabitants assume he's the great wizard of prophecy, there to save Oz from the clutches of evil.",41.786,2013-03-07,5.918,6459,"[14, 12, 10751]","['Fantasy', 'Adventure', 'Family']"
1598,2502,The Bourne Supremacy,"A CIA operation to purchase classified Russian documents is blown by a rival agent, who then shows up in the sleepy seaside village where Bourne and Marie have been living. The pair run for their lives and Bourne, who promised retaliation should anyone from his former life attempt contact, is forced to once again take up his life as a trained assassin to survive.",65.622,2004-07-23,7.324,7435,"[28, 18, 53]","['Action', 'Drama', 'Thriller']"
1599,412520,Sex Doll,"Set in London's world of high class call girls, Amoureux Solitaires tells the story of London based French escort Virginie, and Rupert, a man who rescues trafficked girls.",46.831,2016-12-07,5.8,139,"[18, 53, 9648]","['Drama', 'Thriller', 'Mystery']"
1600,945937,Fast Charlie,"When his aging mob boss is whacked, Charlie Swift, a loyal friend and hired gun, will stop at nothing to destroy the upcoming crew that took him out.",42.329,2023-12-08,6.2,151,"[28, 80, 18]","['Action', 'Crime', 'Drama']"
1601,506517,My Grandpa is an Alien,"Una and an alien robot have 24 hours to find her Grandpa who was kidnapped by aliens. The extraordinary adventure leads to friendship, the rational robotic logic is replaced by emotions and Una's selfless love saves her partly alien family.",38.857,2019-03-21,6.8,36,"[12, 10751, 878]","['Adventure', 'Family', 'Science Fiction']"
1602,296,Terminator 3: Rise of the Machines,"It's been 10 years since John Connor saved Earth from Judgment Day, and he's now living under the radar, steering clear of using anything Skynet can trace. That is, until he encounters T-X, a robotic assassin ordered to finish what T-1000 started. Good thing Connor's former nemesis, the Terminator, is back to aid the now-adult Connor … just like he promised.",41.269,2003-07-02,6.164,6595,"[28, 53, 878]","['Action', 'Thriller', 'Science Fiction']"
1603,2503,The Bourne Ultimatum,"Bourne is brought out of hiding once again by reporter Simon Ross who is trying to unveil Operation Blackbriar, an upgrade to Project Treadstone, in a series of newspaper columns. Information from the reporter stirs a new set of memories, and Bourne must finally uncover his dark past while dodging The Company's best efforts to eradicate him.",65.493,2007-08-03,7.4,7599,"[28, 18, 9648, 53]","['Action', 'Drama', 'Mystery', 'Thriller']"
1604,13683,Tarzan & Jane,"With the first anniversary of her wedding to Tarzan beckoning, Jane ponders how to make it the perfect English celebration.",40.261,2002-06-24,5.967,612,"[16, 10751]","['Animation', 'Family']"
1605,818397,Memory,"Alex, an assassin-for-hire, finds that he's become a target after he refuses to complete a job for a dangerous criminal organization. With the crime syndicate and FBI in hot pursuit, Alex has the skills to stay ahead, except for one thing: he is struggling with severe memory loss, affecting his every move. Alex must question his every action and whom he can ultimately trust.",42.28,2022-04-28,6.792,1483,"[28, 53, 80]","['Action', 'Thriller', 'Crime']"
1606,1211716,Oomuro-ke: Dear Friends,The second part of a spin-off of YuruYuri featuring Sakurako and her sisters.,36.068,2024-06-21,7.929,7,"[16, 35]","['Animation', 'Comedy']"
1607,17681,Scooby-Doo! and the Witch's Ghost,"Scooby-Doo and the Mystery Gang visit Oakhaven, Massachusetts to seek strange goings on involving a famous horror novelist and his ancestor who is rumored be a witch.",65.404,1999-10-05,7.4,430,"[16, 35, 9648, 10751, 14]","['Animation', 'Comedy', 'Mystery', 'Family', 'Fantasy']"
1608,451048,Jungle Cruise,"Dr. Lily Houghton enlists the aid of wisecracking skipper Frank Wolff to take her down the Amazon in his dilapidated boat. Together, they search for an ancient tree that holds the power to heal – a discovery that will change the future of medicine.",44.022,2021-07-28,7.363,5656,"[14, 12]","['Fantasy', 'Adventure']"
1609,345938,The Shack,"A grieving man receives a mysterious, personal invitation to meet with God at a place called 'The Shack'.",42.512,2017-03-03,7.492,2120,"[18, 14]","['Drama', 'Fantasy']"
1610,7182,Venom,"A group of teenagers fear for their lives in the swamps of Louisiana, chased by Mr. Jangles, a man possessed by 13 evil souls, and now relentless in his pursuit of new victims.",32.254,2005-09-16,5.47,336,"[27, 53]","['Horror', 'Thriller']"
1611,1025169,The Trapped 13: How We Survived The Thai Cave,"In this compelling documentary, members of the Thai youth soccer team tell their stories of getting trapped in Tham Luang Cave in 2018 — and surviving.",45.516,2022-10-05,6.331,83,[99],['Documentary']
1612,668482,Roald Dahl's Matilda the Musical,"An extraordinary young girl discovers her superpower and summons the remarkable courage, against all odds, to help others change their stories, whilst also taking charge of her own destiny. Standing up for what's right, she's met with miraculous results.",39.277,2022-11-25,6.783,722,"[10751, 35, 14]","['Family', 'Comedy', 'Fantasy']"
1613,9297,Monster House,"Monsters under the bed are scary enough, but what happens when an entire house is out to get you? Three teens aim to find out when they go up against a decrepit neighboring home and unlock its frightening secrets.",47.247,2006-06-30,6.693,3946,"[16, 35, 10751, 14]","['Animation', 'Comedy', 'Family', 'Fantasy']"
1614,477447,Overlord: The Undead King,"The first recap film of season 1 of the anime TV series Overlord, covering episodes 1 to 7. In the year 2138,  the popular online VR game Yggdrasil is quietly shut down one day. However, the player Momonga decides to not log out and is transformed into a powerful skeletal wizard upon shutdown. The game world continues to change, with non-player characters beginning to feel emotions. Confronted with this abnormal situation, Momonga and his loyal followers strive to investigate and take over the new world the game has become.",39.219,2017-02-25,7.5,24,"[16, 28, 12, 14]","['Animation', 'Action', 'Adventure', 'Fantasy']"
1615,1169361,10 Days of a Curious Man,"When a young woman goes missing in Istanbul, a jaded writer gets tangled up in a deadly chain of events as he sets out to find her—and a good story.",36.248,2024-11-06,6.115,13,"[53, 18, 80]","['Thriller', 'Drama', 'Crime']"
1616,8273,American Wedding,"With high school a distant memory, Jim and Michelle are getting married — and in a hurry, since Jim's grandmother is sick and wants to see him walk down the aisle — prompting Stifler to throw the ultimate bachelor party. And Jim's dad is reliable as ever, doling out advice no one wants to hear.",37.491,2003-08-01,6.219,4040,"[35, 10749]","['Comedy', 'Romance']"
